-7.577190794773476772e-05,5.544269681226609301e-05,2.532208240112382761e-04,-1.341660467112187308e-04,-9.279146470605282999e-06,5.440830225827685018e-05,-8.064944931254542824e-05,4.277617240435730892e-05,4.186105065714470943e-05,-2.202356885334458563e-05,-3.617166234398733389e-04,-2.553412513666557959e-05,-2.077415404048498927e-05,-2.850027451294749061e-04,-8.074979312929300452e-05
3.880966257850321233e-02,2.984600376068766853e-02,5.962628067366190082e-02,-2.399457148409677582e-02,1.591508811558996206e-02,-9.300367769350982583e-03,4.150895886113826344e-02,-1.196822287158688658e-02,1.478142862121147212e-02,2.755971562906298078e-02,3.804579290083600490e-02,5.021298045628809492e-02,1.391196477827909631e-02,1.501179846203409309e-02,-1.047726123939467756e-02
-3.684532157312411099e-02,2.595950561585889937e-02,2.783592620033552983e-02,-1.244570616416779130e-03,-1.330234751047537807e-02,-4.149147789360239230e-03,7.559196291935925752e-03,-1.092134762633712938e-02,2.015738969856504387e-02,5.113231886199903764e-02,-1.835646811963457040e-02,1.996977436051826024e-02,9.141299486551089648e-03,-2.906223036059865650e-02,-5.892893763119523565e-02
6.312802925560942469e-02,-4.600629454230384385e-02,-1.746597613299524093e-02,3.130476721286295366e-02,-4.195290843113754636e-02,-2.541499738136394557e-02,3.752144241659948615e-02,9.886964605354896241e-03,-2.775695107614828405e-02,-2.721968700726243653e-02,-7.730361315325202931e-02,5.921989349646846965e-03,2.443763151913428289e-03,-4.056194345912954476e-03,9.722849350577406069e-02
1.348802932724121537e-02,1.650440262967575386e-02,-7.839059120637772993e-02,-8.325230000052594170e-02,4.232398020022629798e-02,8.785539477034924605e-02,1.182855450381096046e-01,9.282183630151651099e-02,3.501673713177164832e-02,-3.835783903081704110e-02,-3.734783044266572899e-02,2.124234747915557803e-02,5.947418655754158762e-02,6.763068057649009035e-02,-5.365855677069399088e-02
-2.381957533303177832e-02,2.285728089353322376e-02,-6.825201327526047440e-03,8.008707397783847159e-02,-1.322388186353432374e-02,-1.699972057811745263e-01,-1.254270717194762574e-01,-2.523264303605846082e-03,7.538167364691265859e-02,7.172763564753910359e-02,-1.219586954503538816e-02,-1.470027262251526971e-03,2.702195462842033741e-02,1.451089129266495692e-01,-3.789252267604030500e-02
9.212266252180186660e-03,7.889556593790379713e-02,7.000426624520797447e-02,-4.923727161598919627e-02,-7.425669895381667440e-02,1.432084088397533594e-01,6.750198080958982882e-02,-8.769809532860574353e-02,5.564848549873616795e-02,1.157371046169256706e-01,-5.740591831581638022e-02,9.230735897241668098e-02,-6.143055220955292300e-02,-1.652541087815201371e-01,4.202220710342272070e-02
1.087618089815534789e-02,1.316533165590605230e-02,1.644893383577676702e-03,2.225695032119623731e-02,-4.568017759689913665e-02,-3.558023871205711480e-02,3.258675440059857070e-02,5.495085180610430331e-02,-3.116087858516448234e-02,-8.716228270761819386e-02,2.801414582531939253e-03,-3.924173447717727720e-02,1.554764770738773123e-02,3.276958176741859817e-03,-1.374131194173570589e-02
4.471406186735531196e-02,-3.017087527830933369e-02,-1.641115628023437356e-01,-3.040247154428005194e-02,7.248475735056192880e-03,1.271962452743168916e-02,2.786820785625476748e-02,-1.511553081698103866e-02,-1.894353247009211358e-02,-5.656746396506856511e-02,-6.607088070664340375e-03,-4.349277542640456878e-02,6.952199138722343907e-02,2.188864913517007960e-02,-4.447927168511122548e-02
-2.838123746261368013e-02,8.557995498339089624e-02,-3.480114080732450016e-02,8.923069953652615696e-03,-4.424953947047625957e-02,6.704869143309109825e-02,9.196757143317092764e-02,-2.080156390141980338e-01,-1.680545539519227582e-01,2.643480620118892135e-03,-8.049507183414277012e-02,5.223523191279231398e-02,2.780861354341025993e-01,-1.897811441125857590e-01,1.671327846845801768e-01
-9.192182646162023324e-03,-1.228210857751307200e-01,-2.962368609341508793e-02,2.040229452373262461e-02,-2.878092136130378995e-02,1.444969391369145262e-01,-6.218642486731029012e-02,9.821757139677439463e-02,2.849079935711174710e-02,-1.409275387448522543e-01,8.088978896105983307e-02,8.830912539975502296e-02,1.337852556545063576e-01,1.481412873573617062e-01,-1.185792035465791788e-01
3.085546687793053536e-02,-3.035873935707182267e-02,4.015219662309781751e-02,8.564676814516210268e-02,1.746826466573750958e-01,-7.038867122181939780e-03,3.790692714789359319e-02,-9.497503012666429212e-02,-8.666266344577933101e-02,-4.319892292928907696e-02,9.209429993143528059e-02,-3.275711678402800503e-02,-1.100633179094656494e-01,1.397225767368143537e-02,-1.015623289412127261e-01
-3.004557918794561848e-03,-2.942764333021756929e-03,-7.871167485024598010e-02,-4.036622359205761096e-02,6.352890947844710978e-02,6.278444996477743414e-05,-2.285948548542067818e-02,4.544373475066991463e-02,4.906315967564593011e-02,-5.013723897943101609e-02,-3.716194737317369406e-03,7.347239308664112178e-02,-9.520046122261471844e-02,-5.741505330249521005e-02,4.116246037224591953e-02
4.408209722960795829e-02,-1.143248930561352739e-01,-8.369355899627667350e-02,8.930054333432772828e-02,-1.365244780789618695e-01,3.465634636987924289e-02,-4.369335333970896310e-03,1.233698637121595776e-01,-1.846713803501218078e-03,1.741858215020420098e-01,-1.409928117785569888e-03,-9.810356834005536097e-02,-1.299169633426086080e-02,-1.167579796611496051e-02,2.091450279626572983e-01
1.618916709422208444e-01,-9.061482496317513347e-02,-6.843417735328047313e-02,-9.669836337063712761e-02,-6.910953020788730694e-02,-5.212007025176597190e-03,5.717745180568485630e-02,1.656080405567642022e-02,6.907163559248596929e-02,-2.191379236190678370e-02,-1.275646285059662821e-01,-1.981808357781385532e-01,2.616101521956010201e-02,-4.419493455705762047e-02,1.745486372467796449e-02
1.316116840022987615e-02,1.928449659244151349e-01,-3.453978143521317379e-01,-8.403210247509455832e-02,1.083643844753644642e-01,-1.174753621792966746e-01,-4.683584393084670033e-02,9.686584010477718165e-02,1.598678210390710730e-01,3.283109684390676797e-02,2.063478673098498653e-02,1.488983606290064654e-01,-1.781138503697814457e-01,-1.521410247649439273e-02,1.218485183368980401e-01
-2.280116036512449540e-01,1.255927153227169857e-01,7.543665164238234910e-02,1.056734941042439396e-01,-3.583698217476927878e-02,-4.882045867286450430e-02,-6.138710187703791225e-03,-1.632720236348535470e-01,-7.900692246688890974e-02,-1.197620188319412637e-01,-3.768975017464994137e-02,9.529927257913184402e-02,-5.272759760923873516e-03,8.440076451735170626e-02,-8.364324865179006974e-02
1.099717169880045642e-01,-1.107768340170643684e-01,-3.770298310757604771e-02,1.538599137716574819e-02,-4.027359540273030281e-02,-1.575166078947738690e-01,9.082370580305929031e-02,1.173681110157272917e-01,1.234583889134439477e-01,1.765861126432323111e-02,-1.294725313118051946e-01,-1.960529395332933633e-01,9.257110606428144151e-02,2.390673003361807325e-01,-7.903326063624468989e-02
-5.419650077893310713e-02,-1.229353508131544870e-01,4.137494737563017499e-02,7.817401687478510441e-02,-3.512297585286294765e-02,2.238790692000266341e-02,1.997337298421777707e-01,-1.746029374017366298e-01,3.510680305880579249e-02,-1.360050425960174503e-01,2.944325013600426200e-01,-1.903775734250189727e-02,-5.215925448739685763e-03,1.566222048595554694e-01,-5.766420581946039153e-02
4.940330469760496890e-02,-4.572753825052851273e-02,-2.794355539823958207e-03,-6.763238812526575772e-02,7.730859999873447574e-02,2.879125989775377023e-02,-3.609408955523994711e-02,-1.049382002006894049e-01,-1.413063808426071877e-01,8.967676399570331802e-02,1.965158532620421283e-01,2.418125709260495609e-02,-2.456962396161552556e-02,-7.260097176530003193e-02,9.289116259769690520e-02
-5.445456414753258728e-02,1.560803584710780158e-02,-2.901818151107513066e-01,8.632980286168760731e-02,-1.842500785903307126e-01,1.383214912564119381e-01,9.270355204689748052e-02,4.670079765385655619e-03,-9.662567081569567451e-02,1.061871659037051108e-01,-2.214095313985640079e-01,1.032802353389463690e-01,2.086316516058898257e-03,-9.918368945011173110e-02,4.285520648854719561e-02
1.400669914286135354e-01,3.119229344633274170e-01,-2.395147825078262349e-01,-2.902095988870860219e-02,7.096209053476400241e-02,-3.045929626648764474e-02,-1.403526208565430977e-01,4.356879778507367212e-02,1.081787059766937814e-01,-8.843100411122080395e-02,1.786291926498247418e-01,-6.724352580349218789e-02,8.331090249077285903e-02,-1.958965251549113495e-02,-1.854165121126903348e-01
1.647318951941323037e-02,1.083626635184269521e-01,-3.004362113903498097e-02,-2.974459229085359493e-02,1.638995001807827256e-01,-8.741738018657677078e-02,1.531535249657893227e-01,1.030449330635701544e-01,9.817072052712728925e-02,-1.000699394118669400e-01,-1.724064216323601892e-02,6.145775866842478896e-03,-1.969653468866615353e-01,1.065132296035454368e-01,6.921219743187261020e-02
-1.968444139680788074e-01,-9.374041617671489968e-03,1.848172525069503025e-01,-1.572880203224977236e-01,-6.482946717589911645e-02,-2.912460984209530243e-02,4.338396583664746314e-02,5.534126025919851311e-02,3.688523195309176966e-02,-6.565436224606199800e-02,1.324003690051654969e-01,1.065196507058991868e-02,-1.100610261227135886e-02,-1.023366058663017358e-02,1.629493993503796923e-01
-3.432131965623143044e-01,-1.287520351034942279e-01,1.471250293567245501e-02,6.671947501725455920e-02,6.557068244584919603e-02,1.020290500070736295e-01,-2.971347676831922677e-02,2.472098865632639808e-01,-1.340765764741286108e-02,1.204541419276176917e-01,-3.487274773913244530e-02,-8.253783041515656838e-02,-1.539565614803853344e-01,-1.429859955477367876e-02,-1.898403014540838429e-01
-3.249197225281269530e-02,-9.040741558802843983e-03,5.131978032596667266e-02,-2.694347285433966802e-02,1.489615848163940333e-02,1.801766845610152518e-02,4.235904327988156831e-02,-3.521711871735340015e-03,3.349499218305812542e-02,-5.031105268329839203e-02,-1.402916138745018007e-03,-4.167264158549881942e-02,-4.541648864216419473e-02,6.771111083508593587e-02,2.820319215654318312e-02
-1.037202906456020507e-01,5.051420561741760962e-02,2.969112881351289313e-02,3.475778103875816483e-02,-9.820202525144816619e-02,7.663560019647887300e-02,5.646952971914274283e-02,6.451670907307445468e-02,2.042973571891532406e-02,-5.336703294898120786e-02,2.247776769273660338e-02,8.035126709909283516e-02,-2.961921580775557852e-02,1.239414545987149383e-02,-9.427404276524378735e-02
1.606053478084850661e-01,-9.170371448613176546e-02,-2.711974057952011574e-02,1.879172451368702271e-02,-1.921557718443654139e-01,8.663202622447084555e-02,-8.629594259548870050e-02,1.958703203389697625e-02,-1.113012608942002546e-01,-7.521062002479322883e-02,6.831138684672415605e-03,-5.258595749095479333e-02,4.839819725566792130e-02,-9.155886735103123397e-02,-7.643736881107597581e-02
-1.219742309656039053e-01,-1.766642266252119731e-01,2.241591665554800231e-02,1.555515755807846401e-01,-4.760915437578257942e-02,-3.471924370524122339e-02,1.284979391400392079e-01,1.154372603046256163e-01,-3.367225645704332616e-03,5.441515015905178110e-02,5.655342222281821429e-02,1.853230703310675409e-01,3.209113803291583494e-02,6.228290801697819457e-02,1.269105593542103616e-01
-3.544501935771850881e-02,-1.593162081537801908e-02,-8.101801513563860330e-03,-3.300540684638475497e-02,-8.203878318355106725e-02,1.093572911482132981e-01,-7.398249340306561894e-02,-2.919829733117677156e-02,4.023059151254564092e-02,4.841663554130651997e-02,1.519130739064243063e-01,-6.697074621960158458e-02,-4.546511831622790378e-02,-1.636117626054123947e-02,6.771130599338581572e-03
2.433772291170918090e-01,6.698797450158811007e-02,2.297278108677797137e-02,2.769073103007747665e-03,-1.700001563605842841e-02,-1.491946600744632756e-01,-4.346365496072743945e-02,-1.713164884568753044e-01,-3.254402788975271910e-02,-1.581359012220229232e-01,-8.831683749066189526e-02,-1.550071520539048932e-02,1.743050537079017526e-01,5.639578298814819368e-02,8.947553620267431618e-02
-6.453197787601519519e-02,2.063209940667602160e-01,-1.691056317561774602e-01,8.923839470914383953e-02,4.426096553312869331e-02,-1.352936626698062195e-01,2.681179359981396282e-02,-6.947819232686817947e-02,-3.605600477961155015e-01,-1.366726595071959260e-01,-8.250170805671819263e-02,-1.562878688690835446e-02,1.016792420788099061e-01,-1.764101853281978549e-01,4.862485398956659793e-02
6.702419401056664006e-02,-2.822580700799618425e-01,7.206364436687667796e-02,3.255672035540955744e-01,5.233382612411133228e-02,1.818465386890904534e-01,7.991410306682845965e-02,-2.531166679586543400e-01,-8.679530131078244670e-02,1.432254406201657199e-02,3.685060154290994983e-02,-4.007050729771015340e-02,-1.943372477864246661e-01,6.991749647679350310e-02,2.282449418068511204e-01
5.708156489116245763e-02,-3.556869155258544080e-01,-5.136379102252725676e-02,-3.009087930352526835e-02,-1.160637878283352492e-01,-3.077446034143299647e-01,-7.816983611644767738e-02,-1.189323755255686788e-01,-1.445476163618981680e-01,-1.108502503997136901e-01,-2.152693974289988932e-01,-5.986779407466865169e-03,-2.334389746283600450e-02,3.733682849574843088e-02,-4.361945289647820717e-02
4.380334971413211292e-02,-1.804656618846674776e-01,7.185845733465674214e-03,2.230306589015185748e-01,1.020018277999690803e-01,-1.036560330292217308e-01,2.221455772312121990e-01,-1.683772332943718752e-01,3.253753736567176480e-01,-1.133325321883813519e-01,1.742029206337090130e-01,-2.248255172372370936e-01,-8.968057939223933461e-02,6.757720251664103839e-02,-3.432392075400775844e-01
-9.243311592030932240e-05,-8.049413533264961063e-02,8.559340396377615456e-02,1.089499608215089470e-03,5.849640188979998018e-02,9.644449783232131312e-02,3.267227358483366234e-02,2.581583934112301193e-02,3.734548060856893170e-02,-3.169771254991524123e-02,-4.575067842802069823e-02,-1.000519352839856907e-01,-6.659777204854953891e-02,-1.614480433845657051e-02,-2.904634662798145917e-02
1.165192198357717021e-02,1.023376446365995840e-01,6.551697537642861557e-02,1.039709231963433789e-01,1.468934828132616721e-01,3.501167853452301360e-02,1.250745277566508717e-01,1.320848524414391378e-01,1.108320875973950598e-01,6.595027321718098176e-03,-5.008410072221537723e-02,1.379510006654331017e-02,7.014171458479157885e-03,1.069896475775051342e-02,-9.138536651405432254e-03
-1.373707005209532650e-01,2.716919127732391193e-01,-1.251042770027119833e-01,1.817643959784230046e-01,6.237870657069333885e-02,-2.436036689692648027e-01,-5.090897232485123991e-02,1.930700864713529585e-01,1.303259174992316971e-01,2.563456828605260029e-01,3.056411467857702430e-02,-2.374912358769336318e-01,3.879561993130449960e-03,-2.244403742325687123e-01,-2.689573368287083710e-01
1.038090952928601152e-01,-3.411660206145453872e-02,-1.225237814867719127e-01,-4.629664057539350369e-02,1.650546234048577005e-02,7.574104205068594824e-03,6.398767279185677004e-02,-5.942901688163645252e-02,-5.543216600773166053e-02,-5.547162264982131996e-02,1.300990210730745486e-02,4.223125319264345312e-02,-8.452335908106230200e-02,-5.336350178077586826e-02,6.670065442803634059e-02
-1.326191598020913000e-02,-1.441412259232555948e-01,1.973071933150914448e-01,3.018762663240372526e-02,-3.566230993698171065e-02,-1.702101074854184548e-01,-2.262676194823924625e-02,3.090632719655510979e-02,-1.622342795929203885e-01,4.638608818763827191e-02,-2.522911578709778960e-03,-1.720080680919187227e-02,2.252664775508244135e-02,1.038411347736289958e-01,1.303565718861804668e-01
-9.134628397591784688e-02,1.132585610691316802e-01,4.756275144760235135e-02,-9.331023152168504975e-02,-1.366540473767159040e-03,-6.859020646617026984e-02,-1.256713017377297514e-01,-1.989168321483369278e-02,-2.051025816102636234e-02,-3.882345474144477393e-02,1.192915073192089143e-01,2.171589639979203679e-01,-8.734744946334971338e-02,1.228882325298411710e-01,3.728225262854625854e-02
4.214761387148637829e-03,-3.662331084290947059e-02,3.284992583023602780e-02,6.900821727687281304e-02,-8.466867758645135744e-02,-4.261037203618277952e-02,5.013561733462030406e-02,2.554131502774390980e-02,7.096026839400221276e-02,-3.212981052859744530e-02,-3.521902842843604997e-02,-4.264405870141551452e-03,-5.411714191435403054e-02,6.928071368255492302e-02,-7.282029836938877509e-02
-8.100414016392896988e-02,3.816709432520646456e-02,-9.771472500892934565e-02,-2.041811001497010059e-01,4.300540911132170324e-02,-2.578844148944149373e-01,-1.448268213914444547e-01,-5.173515666570029266e-03,-2.298434467190939856e-01,6.658620328370301600e-02,-2.597342534397803493e-02,-1.473140152215473286e-01,-1.698853140856616539e-01,9.092881730857027556e-02,2.514895524895961049e-02
-1.623425668436604130e-01,2.497423578443672132e-01,2.303821476802337953e-01,1.244657976796235098e-02,1.373428348673805810e-01,1.335303296295566322e-01,-2.639640462343718630e-01,-1.227463270114007854e-01,-4.471600814467468349e-02,-1.446325609965656012e-01,1.155962642824055892e-01,-4.585797517064453543e-02,-4.964611108692476571e-02,-4.532864868194981522e-02,-4.942620475435177338e-03
-3.456769730033555643e-02,3.197479597644022759e-02,-1.387941765863660859e-01,7.269929157483959181e-02,5.154378614663580188e-02,-2.225491271041473706e-01,-2.943803215576179175e-02,-7.632561876553825564e-02,-8.370336934351026159e-02,1.241397697867924754e-01,-4.993070785135368672e-02,-1.325887056096627381e-01,-3.058875082215779459e-02,1.687637843982547903e-02,-2.397033848669345157e-01
-2.764065712410932463e-01,2.826192209465243632e-01,1.567109150034669551e-01,-1.539836656155977312e-01,-4.085883954216553565e-02,-1.063617258469382182e-01,-2.751008432231449308e-01,1.110147582893593610e-01,-2.990807193612557424e-02,-1.920128968423688021e-01,1.164535250287142693e-01,1.333673977723965620e-01,-2.928735883416371255e-01,1.765801352253117129e-01,-1.407130822495137878e-01
-1.762892094674383126e-01,-1.094852999256058258e-02,2.880810494468796779e-01,9.317164264206220792e-02,1.126857481123968024e-01,-5.618842795835069653e-02,-3.728349465580800826e-01,4.511165536062257675e-01,7.640244530068208972e-02,-1.196375935039104867e-02,9.803593631367253647e-02,7.076905982254977356e-02,-1.417570921148011420e-01,1.967063860047028601e-01,4.074890790455987233e-02
-2.013633874392743023e-03,2.458134014078204241e-02,-5.558412400596970948e-03,3.476536808636451065e-02,8.078944111503989431e-03,-1.883782615781372932e-02,6.183006679395099646e-03,-3.632820474400445289e-03,-8.311018902277042888e-03,-1.658945207052493764e-02,-5.924554788905484620e-02,-3.387291920181526722e-02,-1.340828179436997884e-02,3.025309014858601660e-03,-5.372918010537933858e-02
1.911179437303349438e-01,9.046732830605247466e-02,1.942383934347430841e-01,7.501553658558893223e-02,-4.161127227505751619e-02,-2.301414411161549489e-02,-2.417759178245801333e-02,1.192085030378948890e-01,-2.683385469707818549e-01,-1.813134363723758191e-01,1.202783964904299702e-01,-6.269027868587610797e-02,2.535431739319718436e-01,-1.132690733441206465e-01,-3.296078877451183442e-02
-7.971249821117847023e-02,3.132336645606016434e-01,3.445707430022512674e-01,6.654483171347008730e-02,7.094078994802492655e-02,5.404692184259775323e-02,3.957442189584052250e-01,-2.167329235360858711e-02,-2.840826677420483226e-01,-8.822256148370075102e-02,1.509112972191296587e-01,2.985144684050850539e-01,6.809788599618309124e-02,-2.636507315856654321e-01,4.568343010846277752e-02
-1.500073742707986857e-06,-4.345804008664841346e-06,-1.997469616523680067e-06,-2.499386060862808927e-06,1.263661201690459162e-06,-4.951160036492649190e-06,-2.479936824012819344e-06,-3.661061967765088204e-06,-3.252410642080723343e-06,9.973522077161582366e-07,-2.348816261488202554e-06,-2.474797409161934306e-06,-1.799608677185016266e-06,-8.061131547819623571e-07,-1.510326966391440981e-06
1.777356539905953700e-02,-1.679779658409705917e-02,2.185786073908903629e-02,-1.397969440436952308e-03,7.550314722381026335e-03,-5.135695951459882252e-03,1.295476704608284138e-02,-6.155010866938250176e-03,3.046267627669320237e-03,-9.390066656647537424e-03,9.420289856444523033e-03,-3.090287864230942608e-03,2.873309938161725929e-03,-4.883883677955304196e-03,2.476303090696417575e-02
-1.792955499566230293e-02,-3.383562476028850741e-02,1.755511681094693022e-02,5.804697033955948104e-02,6.958360187493020654e-02,-3.263228015368361407e-02,-4.282240785433880786e-02,5.636358057739082605e-02,6.443356126360837155e-02,3.966457408196231299e-02,3.145810572672581851e-05,4.727501196335559541e-02,-3.528739377553894579e-02,-1.711079166736748439e-02,-7.749270502596533779e-03
3.413291702579419884e-02,1.217206398057196631e-01,7.333244255608489803e-02,1.793340066435067659e-01,3.783462557004186461e-02,4.166874600702942522e-02,1.558272676349540808e-01,1.221424946030954910e-02,1.772234832625486090e-01,-4.799219779989792600e-02,1.044087548127858450e-01,1.930701703903270339e-01,1.753382923201830118e-02,-9.976826621042146626e-02,-1.038601399488402535e-02
-1.427622035830429341e-02,-9.476553580128646570e-02,2.134762496590210945e-01,3.052345763074919560e-01,2.088628566169823675e-01,2.981580427920477172e-01,1.269249363555620923e-02,-1.207286234621683108e-01,2.470696746262583676e-01,2.058839145247295943e-02,2.165663180710425129e-01,6.535791081348935050e-02,-2.314711426148826356e-01,-1.819504825528015513e-01,1.768001594881623284e-01
2.928346967528967781e-02,-1.728708833953087470e-02,-5.432077678183671113e-03,-2.007252311701130873e-02,9.406811431017483155e-03,2.455742616378036453e-02,-2.722617126841554019e-02,-3.241150385790768362e-02,2.137835188567484279e-02,-3.312396834697970902e-03,-2.652828630098817610e-03,3.950264468114280184e-03,2.999338688442502662e-02,3.971180240355384750e-02,-9.165522707701496963e-03
1.011230864798392803e-01,1.066384942245661854e-01,9.115399351631026104e-02,4.056655220544371776e-01,-2.190816784817994911e-01,-2.026764863068522271e-01,2.468484136322920963e-02,2.444389267617248229e-01,-1.228587038628027039e-01,-3.020818414405764818e-01,-1.595245088290415947e-01,-1.568594681005170636e-03,3.279506124134310974e-01,2.186065875312414031e-01,1.076207309587398492e-01
-3.668439761500164736e-02,1.413067719252315531e-03,9.160407550683377989e-03,-8.542582805645657085e-02,-2.649608262939960601e-02,1.349298178606819498e-01,-5.082879871486174761e-02,1.021281315245940319e-01,3.963654277369848405e-02,-2.497074672971476283e-02,5.164728659187062948e-02,-2.545040943481103810e-02,1.168247100185244858e-01,-3.405843235846376521e-02,-1.151008296153514798e-02
1.739231045024876299e-01,-2.962139936415084662e-01,3.586859632122210151e-01,1.300297134721635495e-01,-6.572381851598155245e-02,1.976550251246411982e-01,3.261557406426806027e-01,3.990152698352067429e-03,2.191874565623246340e-01,4.539803915059539841e-02,-5.184272980588606750e-01,-6.874124715128693275e-02,2.918119926058127533e-01,-2.575347131558951563e-01,2.907180202940016014e-02
